Transcriptomics_id,Trough,Frequency,Peak,Threshold,Ratio,Vrest,Cell Type,Subtype
SM-GE95A_S080_E1-50,-51.375,0.298571427193466,46.0000038146973,-34.375,3.32006474305657,-67.5733746615323,Vip interneuron,Vip Pygm C1ql1
SM-GE5V2_S045_E1-50,-48.6875038146973,0.556250012814997,6.77500057220459,-40.0125007629395,2.51516184257666,-57.8280045645578,Sst interneuron,Sst Calb2 Pdlim5
SM-GE4QF_S032_E1-50,-54.7625045776367,0.388793103448276,33.4562492370606,-38.7187538146973,1.92564336081806,-69.2783168445934,Sst interneuron,Sst Calb2 Pdlim5
SM-GE94R_S190_E1-50,-59.9375038146973,0.175342462179692,16.0,-50.09375,3.23983306892421,-78.4155337993915,Lamp5 interneuron,Lamp5 Lsp1
SM-GE4QZ_S138_E1-50,-60.8250045776367,0.736215086155702,28.4375,-33.8312492370606,1.24276615824959,-68.2906212806702,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5TM_S115_E1-50,-56.3125,1.48428571428571,23.375,-33.1875,1.51924658011982,-67.9972076416016,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE8X7_S132_E1-50,-59.5937538146973,0.246323526175101,33.3750038146973,-38.625,2.61566633366641,-77.8891157670455,Sst interneuron,Sst Nts
SM-GE8X2_S188_E1-50,-58.7187538146973,0.355000028896333,31.7812519073486,-36.84375,1.42949571161426,-63.4661743857644,Sst interneuron,Sst Rxfp1 Eya1
SM-GE4QV_S017_E1-50,-47.3687515258789,1.63758389261745,30.3624992370605,-21.1999988555908,1.39203442043325,-59.9555060068766,Pvalb interneuron,Pvalb Akr1c18 Ntf3
SM-GE95A_S083_E1-50,-55.59375,0.589928909952607,29.90625,-27.4062519073486,1.57148647743679,-68.1167630282315,Pvalb interneuron,Pvalb Th Sst
SM-GE5VE_S049_E1-50,-62.0562515258789,0.26595744574935,3.87500023841858,-48.7000045776367,2.01409770135594,-64.0467565199908,Sst interneuron,Sst Calb2 Pdlim5
SM-GE4Q2_S151_E1-50,-47.22500228881836,0.322250038187539,32.006248474121094,-36.14374923706055,2.492632580346628,-70.44576545997903,Sncg interneuron,Sncg Gpr50
SM-GE94H_S179_E1-50,-57.75,0.208571428571429,31.25,-41.78125,2.54736685351857,-79.6904411315918,Sst interneuron,Sst Tac2 Tacstd2
SM-GE8XQ_S036_E1-50,-47.6875,0.115384612139865,35.10000228881836,-34.162498474121094,1.975202769446452,-64.65442258661443,Sst interneuron,Sst Myh8 Etv1 
SM-GE5TI_S188_E1-50,-52.2124977111816,0.753271028037382,24.0250015258789,-26.6312503814697,1.44263378271618,-65.3149620056152,Pvalb interneuron,Pvalb Tpbg
SM-GE95N_S149_E1-50,-53.7750015258789,0.350000013351434,39.4000015258789,-36.1375007629395,1.72797962739,-67.4904153997248,Sst interneuron,Sst Rxfp1 Eya1
SM-GE8X2_S133_E1-50,-58.1875038146973,0.216428566646576,26.9375019073486,-47.9062538146973,2.16939846561724,-62.5939627753364,Sst interneuron,Sst Hpse Cbln4
SM-GE932_S002_E1-50,-47.46875,0.1092857147606038,38.9375,-39.90625381469727,3.745640249298161,-75.53223927815755,Vip interneuron,Vip Rspo4 Rxfp1 Chat
SM-GE5TS_S121_E1-50,-42.09375381469727,-0.0004464275815657,25.5625,-37.40625,4.129363894304247,-62.36504780162465,Vip interneuron,Vip Crispld2 Htr2c
SM-GE95A_S082_E1-50,-48.7500038146973,0.357582970398119,38.59375,-45.5000038146973,3.38508331704621,-74.5839469909668,Vip interneuron,Vip Chat Htr1f
SM-GE93V_S081_E1-50,-53.0000038146973,0.390962099125365,18.8125019073486,-33.3750038146973,1.71673042844214,-69.7890046437581,Sst interneuron,Sst Mme Fam114a1
SM-GE5VJ_S063_E1-50,-54.9124984741211,0.635000155258195,21.8812503814697,-30.0625019073486,1.34834129593324,-63.1017842292786,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE8X4_S128_E1-50,-76.84375,1.3888887906368843,7.46875,-57.37500381469727,1.2731528906068448,-82.20280515230618,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5OW_S121_E1-50,-49.5000038146973,0.339655138666648,25.4375,-27.9750022888184,1.50874981919087,-71.4262612082741,Sst interneuron,Sst Tac1 Tacr3
SM-GE64V_S110_E1-50,-58.5000038146973,0.399999991059304,18.6875019073486,-45.0312538146973,2.84391012399558,-68.3275429861886,Sst interneuron,Sst Tac2 Tacstd2
SM-GE5V2_S094_E1-50,-43.2687530517578,0.405,36.5062522888184,-33.1937484741211,4.19787551765383,-64.4445157051086,Sncg interneuron,Serpinf1 Clrn1
SM-GE94J_S085_E1-50,-53.3437538146973,0.195714283684322,37.4375038146973,-35.8437538146973,2.47294706037392,-64.6364730834961,Vip interneuron,Vip Crispld2 Htr2c
SM-GE63H_S136_E1-50,-55.4687538146973,1.18322580645161,-5.28125047683716,-34.4062538146973,1.38248425274365,-79.8583730061849,Pvalb interneuron,Pvalb Gpr149 Islr
SM-J39RO_S275_E1-50,-46.37500381469727,0.205,36.000003814697266,-35.20624923706055,2.770564652818781,-73.7817153930664,Vip interneuron,Vip Lmo1 Myl1
SM-GE936_S067_E1-50,-53.1875,0.138571428174388,29.90625,-45.5000038146973,3.60107908659241,-69.1803749932183,Vip interneuron,Vip Col15a1 Pde1a
SM-GE66M_S016_E1-50,-54.875,1.23345491840466,8.90625095367432,-34.0312538146973,1.24070191454884,-73.2357680376838,Pvalb interneuron,
SM-GE5TM_S187_E1-50,-61.5312538146973,0.817207758193027,10.75,-39.2187538146973,1.43878109779319,-80.6202659606934,Pvalb interneuron,Pvalb Tpbg
SM-GE94J_S087_E1-50,-48.7812538146973,0.233571426670892,6.21875047683716,-45.2812538146973,2.61651053700106,-74.207918548584,Sncg interneuron,Sncg Gpr50
SM-GE5PG_S010_E1-50,-45.01875305175781,0.21,39.3125,-38.9375,4.370977104676632,-72.26066665649414,Vip interneuron,Vip Chat Htr1f
SM-GE8Y4_S148_E1-50,-43.6375045776367,0.432894738678125,31.8937530517578,-36.6812515258789,3.89481542679995,-68.687629699707,Vip interneuron,Serpinf1 Aqp5 Vip
SM-GE8Y4_S119_E1-50,-44.9812507629395,0.090000002670287,24.0500011444092,-42.0562515258789,3.34540435242085,-74.2900047302246,Vip interneuron,Vip Ptprt Pkp2
SM-GE8WI_S172_E1-50,-50.4437484741211,0.04,10.0187511444092,-36.9624977111816,2.24737302156959,-74.0630073547363,Sst interneuron,Sst Nts
SM-GE5OS_S134_E1-50,-59.8187522888184,0.981675392670158,24.5000019073486,-33.3937530517578,1.20534280101678,-61.0222663879395,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE4S1_S146_E1-50,-39.1187477111816,0.278947352485974,50.2062530517578,-25.2937507629394,2.93218555559142,-66.1515135331587,Sncg interneuron,Sncg Vip Nptx2
SM-GE8WX_S096_E1-50,-44.3750038146973,0.02144549771082,33.0,-39.9375038146973,3.64778414491375,-66.0582698475231,Vip interneuron,Vip Lect1 Oxtr
SM-GE4QV_S024_E1-50,-60.1624984741211,0.922413862956398,12.1062498092651,-39.3499984741211,1.3878750358673,-74.4050799283114,Pvalb interneuron,Pvalb Gabrg1
SM-GE5VE_S022_E1-50,-48.5999984741211,0.549999987602231,26.2187519073486,-38.1375045776367,3.59106851242732,-82.4886913299561,Vip interneuron,Vip Igfbp4 Mab21l1
SM-GE5VJ_S026_E1-50,-55.55624771118164,0.4744680851063831,13.43125057220459,-36.58749771118164,1.670017299976739,-79.25361557006836,Pvalb interneuron,Pvalb Tpbg
SM-GE91V_S117_E1-50,-55.6875038146973,0.169285714285714,26.3750019073486,-34.1875038146973,3.91236857807334,-78.9668606844815,Lamp5 interneuron,Lamp5 Lsp1
SM-GE932_S007_E1-50,-58.03125381469727,0.718505678009909,16.375001907348633,-32.437503814697266,1.53781888389334,-66.5192119891827,Pvalb interneuron,Pvalb Reln Tac1
SM-GE672_S096_E1-50,-46.5,0.125,32.2500038146973,-39.40625,3.56334895009517,-71.4875005086263,Vip interneuron,Vip Rspo4 Rxfp1 Chat
SM-GE8YF_S037_E1-50,-43.2562484741211,0.245000012302395,32.2562484741211,-33.2375030517578,3.18311570719994,-74.3282432556152,Vip interneuron,Vip Lmo1 Myl1
SM-GE672_S156_E1-50,-55.0625038146973,0.262500027815503,29.0000019073486,-36.2500038146973,4.22229042768589,-66.6957431369358,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5U1_S159_E1-50,-46.5,0.339024399139558,23.3437519073486,-35.7374992370605,2.24562235822552,-63.2801144917806,Sst interneuron,Sst Calb2 Pdlim5
SM-GE93J_S072_E1-50,-41.3750038146973,1.08,40.375,-24.0625019073486,1.48551765382443,-60.6549814012316,Pvalb interneuron,Pvalb Akr1c18 Ntf3
SM-GE5TM_S120_E1-50,-45.53125,1.15,21.21875,-22.53125,1.26947559150173,-61.7625684738159,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE4Q8_S071_E1-50,-45.0,1.08,22.1499996185303,-22.7624988555908,1.33057840854107,-65.6280838012695,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE95A_S054_E1-50,-68.03125,0.362142857142858,7.0,-50.65625,1.71873313105861,-84.6523759629991,Pvalb interneuron,Pvalb Reln Tac1
SM-GE95A_S033_E1-50,-50.65625,0.191428592635176,32.0,-42.6250038146973,3.6039958271561,-68.4144758744673,Vip interneuron,Vip Pygm C1ql1
SM-GE5OS_S143_E1-50,-56.1437530517578,0.706541885001498,17.4125003814697,-33.8000030517578,1.17565374435846,-58.1209109624227,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5VJ_S023_E1-50,-57.45000457763672,0.3886554589058389,15.281250953674316,-43.98750305175781,1.718102498732141,-71.39473295211792,Sst interneuron,Sst Myh8 Fibin
SM-GE67R_S042_E1-50,-39.34375381469727,0.2911822130508674,-4.031250476837158,-24.25,2.144466467802663,-72.38188726251775,Sst interneuron,Sst Tac1 Htr1d
SM-GE8WR_S051_E1-50,-51.4687538146973,0.170535721085508,38.5000038146973,-36.9062538146973,2.13409964657082,-68.8391876220703,Sst interneuron,Sst Hpse Cbln4
SM-J39VT_S361_E1-50,-55.45000457763672,0.05,33.70000457763672,-42.13124847412109,2.084452572548181,-70.06581268310546,Sst interneuron,Sst Hpse Cbln4
SM-GE94H_S106_E1-50,-53.5625038146973,0.157857142857143,18.5,-33.6875038146973,3.41191790901045,-75.3260602084073,Lamp5 interneuron,Lamp5 Lsp1
SM-GE8Y4_S155_E1-50,-53.39999771118164,1.2387931045482077,23.568750381469727,-26.531251907348636,1.5094358496466365,-62.06444125705295,Sst interneuron,Sst Nts
SM-GE8ZX_S192_E1-50,-55.96875381469727,0.1793103448275862,51.06250381469727,-38.15625381469727,3.515571750625224,-64.86001701354981,Sst interneuron,Sst Esm1
SM-GE681_S067_E1-50,-50.71875,0.120652173913044,33.7812538146973,-36.28125,1.68217782628301,-63.9842707316081,Sst interneuron,Sst Calb2 Pdlim5
SM-J39TJ_S280_E1-50,-42.38750457763672,0.4850000000000001,9.793749809265137,-29.931251525878903,2.1875117094210736,-68.85986328125,Sst interneuron,Sst Tac1 Htr1d
SM-GE8YK_S067_E1-50,-56.875,0.770212822921698,21.1000022888184,-36.2062492370605,1.51387777079277,-71.2798663052646,Pvalb interneuron,Pvalb Tpbg
SM-GE953_S005_E1-50,-58.8750038146973,0.520204081632653,15.59375,-34.5000038146973,1.46446406915582,-71.1638278961182,Sst interneuron,Sst Tac1 Htr1d
SM-GE95N_S136_E1-50,-55.2437477111816,0.294827574168598,29.0000019073486,-32.7937545776367,1.63889434344293,-77.7190683538263,Sst interneuron,Sst Calb2 Pdlim5
SM-GE93P_S023_E1-50,-47.5000038146973,0.22176724137931,36.1875038146973,-39.5625,3.06969936953439,-71.1060395674272,Vip interneuron,Vip Lmo1 Myl1
SM-GE8XZ_S132_E1-50,-47.0999984741211,0.635714289120262,33.3125038146973,-33.8937492370606,3.451887034754,-60.6539264005773,Vip interneuron,Vip Chat Htr1f
SM-GE8X2_S169_E1-50,-50.7812538146973,0.011623087446776,47.625,-33.4687538146973,2.05408493327305,-67.3276953697205,Sst interneuron,Sst Calb2 Pdlim5
SM-GE5UX_S155_E1-50,-29.218751907348636,0.1613545670711179,-26.28125,-28.85000228881836,0.8511778540841066,-65.62423471304086,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE8Y4_S188_E1-50,-43.6687545776367,0.565000008678434,47.9187507629395,-26.9937515258789,3.30603236170809,-59.3390998840332,Vip interneuron,Vip Igfbp4 Mab21l1
SM-GE95A_S045_E1-50,-49.375,0.152142857142857,30.7812519073486,-31.0625,3.18771398691834,-66.9605392456055,Lamp5 interneuron,Lamp5 Lsp1
SM-GE67K_S111_E1-50,-47.2500038146973,0.239453125,37.8125,-39.0625,3.26015626662523,-73.1281655629476,Vip interneuron,Vip Ptprt Pkp2
SM-J39ZH_S486_E1-50,-46.01250076293945,0.4117283857306619,27.58125114440918,-37.03125381469727,3.517096624679461,-60.26930904388428,Sncg interneuron,Sncg Vip Itih5
SM-GE4QF_S078_E1-50,-59.4375038146973,0.799999961852962,29.2562522888184,-39.6687545776367,1.47968786931415,-70.8394195556641,Pvalb interneuron,Pvalb Th Sst
SM-GE4RS_S072_E1-50,-44.35000228881836,0.2526785702638452,38.01875305175781,-27.82499885559082,2.0005510337147987,-68.14744404384068,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE65Z_S067_E1-50,-61.6250038146973,0.5,16.03125,-37.6250038146973,1.77767466421254,-75.8801447550456,Sst interneuron,Pvalb Gabrg1
SM-GE8YB_S044_E1-50,-57.56875228881836,0.2280373831775696,33.193748474121094,-41.01250457763672,4.7244136736182645,-78.32640266418457,Lamp5 interneuron,Lamp5 Lsp1
SM-GE95N_S155_E1-50,-57.4562530517578,0.491379350260799,35.0374984741211,-36.3562507629395,2.48943769724632,-74.2627673678928,Sst interneuron,Sst Esm1
SM-GE932_S094_E1-50,-55.5000038146973,0.242857142857143,42.28125,-41.15625,2.24475101417549,-66.9350294633345,Sst interneuron,Sst Crhr2 Efemp1
SM-GE5VJ_S067_E1-50,-39.78125,0.425609756097561,15.9625005722046,-31.6937522888184,3.61639983136704,-70.1821180979411,Vip interneuron,Vip Pygm C1ql1
SM-GE4RS_S055_E1-50,-41.06875228881836,0.3449999924182892,21.031251907348636,-31.325000762939453,2.279942656195024,-60.115965623122,Sst interneuron,Sst Nr2f2 Necab1
SM-GE4XY_S083_E1-50,-54.3499984741211,0.186915870684497,34.7249984741211,-34.5062484741211,3.56401793693697,-73.7521446228027,Lamp5 interneuron,Lamp5 Lsp1
SM-GE4RC_S077_E1-50,-55.2625007629395,0.746808510638298,26.6687488555908,-29.8687515258789,1.36161228164061,-63.1613608140212,Pvalb interneuron,Pvalb Tpbg
SM-GE4Y5_S155_E1-50,-48.3375015258789,0.325862068965518,27.0375022888184,-25.4249992370605,1.1933287766259,-64.5134651877663,Pvalb interneuron,Pvalb Akr1c18 Ntf3
SM-GE8ZC_S132_E1-50,-50.4375038146973,0.379285714285714,20.5937519073486,-43.9062538146973,3.48514082400059,-77.9259727478027,Sncg interneuron,Serpinf1 Aqp5 Vip
SM-GE95N_S173_E1-50,-44.6437530517578,0.185,23.2250022888184,-31.9250011444092,2.05133470467944,-65.4418516159058,Sst interneuron,Sst Mme Fam114a1
SM-GE91I_S082_E1-50,-58.8750038146973,0.52875,14.7500009536743,-36.75,1.54585990372086,-77.8882230122884,Pvalb interneuron,Pvalb Tpbg
SM-GE4S1_S144_E1-50,-38.9812507629395,0.390322573725812,13.0,-31.8937530517578,2.43318359369447,-61.5770323617118,Sncg interneuron,Sncg Gpr50
SM-GE8YI_S064_E1-50,-48.5625,0.287857140602384,34.21875,-38.375,3.76828981549982,-68.1962059020996,Vip interneuron,Vip Ptprt Pkp2
SM-GE953_S061_E1-50,-45.15625,0.645474099900289,44.5312538146973,-26.7500019073486,1.42839128793235,-63.5304889678955,Pvalb interneuron,Pvalb Tpbg
SM-GE8XQ_S179_E1-50,-57.0187530517578,0.171153846153847,11.40625,-40.5750007629395,1.77067694904022,-73.622184753418,Sst interneuron,Sst Hpse Cbln4
SM-GE65Z_S055_E1-50,-37.8125,0.1624999924500786,42.53125,-29.562501907348636,3.657440341231275,-67.66105346679687,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE4RS_S068_E1-50,-58.7062530517578,0.285,29.5250015258789,-42.1312484741211,2.5450760793739,-79.5726998647054,Sst interneuron,Sst Esm1
SM-GE8XZ_S161_E1-50,-49.2999992370605,0.290000021743771,35.0625038146973,-40.7249984741211,3.32634369860147,-68.1261510848999,Sst interneuron,Sst Tac2 Myh4
SM-GE4RV_S169_E1-50,-41.57500457763672,0.0999999928736397,33.80000305175781,-37.68750381469727,3.514700289303712,-70.80413382393974,Sncg interneuron,Sncg Vip Itih5
SM-GE5VJ_S046_E1-50,-56.5874977111816,0.649137931034483,28.3750019073486,-25.9812488555908,1.10704260915448,-71.2376701354981,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE8WI_S164_E1-50,-45.45625305175781,0.2431034482758621,21.931251525878903,-39.33124923706055,3.3641654591038224,-77.26838822798295,Sncg interneuron,Serpinf1 Aqp5 Vip
SM-GE4RN_S054_E1-50,-45.21875,0.275,50.6625022888184,-44.2625007629395,3.79633530935609,-63.2109310150147,Vip interneuron,Vip Col15a1 Pde1a
SM-GE5UX_S192_E1-50,-52.6687545776367,0.068103441233867,23.6875,-44.9000015258789,3.52976342607299,-72.548097398546,Sncg interneuron,Sncg Vip Itih5
SM-GE8XZ_S143_E1-50,-46.1875,0.225862065631625,34.3562507629394,-40.8875007629395,3.27229660865948,-76.0050447252062,Vip interneuron,Vip Rspo1 Itga4
SM-GE94J_S093_E1-50,-51.0312538146973,0.096195652173913,27.0,-29.1875,4.55608675711179,-73.3838424682617,Lamp5 interneuron,Lamp5 Lsp1
SM-GE67K_S102_E1-50,-57.8125038146973,0.314106168677895,32.8125038146973,-41.09375,2.14909339107324,-71.4390525817871,Sst interneuron,Sst Rxfp1 Eya1
SM-GE65C_S171_E1-50,-57.8437538146973,0.2125,17.0625,-43.0937538146973,2.04390727077532,-72.604712677002,Sst interneuron,Sst Hpse Cbln4
SM-GE8YK_S020_E1-50,-49.1875038146973,0.232857137652806,37.3125,-36.5000038146973,2.47667834958132,-72.1706015268962,Sst interneuron,Sst Tac2 Tacstd2
SM-GE4QQ_S148_E1-50,-55.7000045776367,1.18936139598482,30.6375007629395,-26.7374992370606,1.24904234566262,-66.1722367604574,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5U1_S154_E1-50,-54.3062515258789,0.034999996757507,38.7375030517578,-41.3625030517578,1.99865169482597,-71.4158574884588,Sst interneuron,Sst Hpse Cbln4
SM-GE8X2_S157_E1-50,-35.2187538146973,0.194285711778913,38.8125038146973,-23.4687519073486,4.39174602767274,-55.7945404052734,Sncg interneuron,Sncg Vip Itih5
SM-GE8XQ_S133_E1-50,-57.0562515258789,0.375,31.3750019073486,-36.8750038146973,2.34242064282449,-70.4254083633423,Sst interneuron,Sst Esm1
SM-GE8YR_S149_E1-50,-54.0,0.389285714285714,36.7187538146973,-30.3437519073486,1.6353878405035,-73.0407241821289,Sst interneuron,Sst Crhr2 Efemp1
SM-GE4QF_S062_E1-50,-45.2062530517578,1.0149999271392,25.2875022888184,-23.375,1.31833191522911,-64.8378191861239,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5PA_S073_E1-50,-53.0187530517578,0.39310347922208,13.6125001907349,-38.4687538146973,2.06751692541883,-68.0083111849698,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8X4_S127_E1-50,-56.2812538146973,0.707857122503008,17.4062519073486,-38.75,1.85776133553116,-78.2412208557129,Pvalb interneuron,Pvalb Vipr2
SM-J39ZH_S023_E1-50,-54.27499771118164,1.5744679247589994,20.35624885559082,-28.900001525878903,1.3779277916768136,-71.33343569437663,Pvalb interneuron,Pvalb Reln Tac1
SM-GE4QV_S080_E1-50,-52.0125045776367,0.33,41.4562530517578,-35.1187515258789,2.68109085352053,-73.1277130126953,Sst interneuron,Sst Esm1
SM-GE666_S031_E1-50,-25.5625,0.273728776354791,23.8750019073486,-8.46875095367432,2.74272761112562,-63.3279130118234,Lamp5 interneuron,
SM-GE94J_S056_E1-50,-66.90625,0.024285713479957,19.4375019073486,-64.2812576293945,4.09130742010146,-74.5135320027669,Vip interneuron,Vip Arhgap36 Hmcn1
SM-GE8WI_S177_E1-50,-54.3499984741211,0.338793098447438,40.9187507629395,-38.2562484741211,2.4680175514553,-66.3996096524325,Sst interneuron,Sst Tac2 Myh4
SM-GE8YZ_S155_E1-50,-40.375,0.153676470588235,24.0,-26.9375019073486,2.67971344613522,-68.2741966247559,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5PA_S082_E1-50,-61.7062530517578,0.175000005165736,46.25,-44.8312492370606,2.01741514493801,-60.2565049670992,Sst interneuron,Sst Calb2 Pdlim5
SM-GE5V9_S145_E1-50,-53.3437538146973,0.889999976730347,38.28125,-44.7437515258789,3.04827359211821,-69.7292442321777,Vip interneuron,Vip Crispld2 Htr2c
SM-GE8X2_S184_E1-50,-51.0000038146973,0.137500007724761,34.1875038146973,-31.8750038146973,1.51830388113912,-53.8503757476807,Sst interneuron,Sst Mme Fam114a1
SM-GE67R_S048_E1-50,-58.09375381469727,0.3204545454545455,27.812501907348636,-33.5,1.3542026417529418,-73.73069763183594,Pvalb interneuron,Pvalb Calb1 Sst
SM-GE4Y5_S124_E1-50,-49.50625228881836,0.4362068860964587,25.84375,-35.85625076293945,1.9255322767848668,-68.16875319047408,Sst interneuron,Sst Tac1 Tacr3
SM-GE8XF_S035_E1-50,-50.5500030517578,0.115000007820128,15.4375009536743,-35.7562484741211,2.05502983114993,-58.475043296814,Sst interneuron,Sst Mme Fam114a1
SM-GE8Y4_S152_E1-50,-55.28125,0.585000030231468,30.8687515258789,-33.9187545776367,1.95462830804633,-68.3626480102539,Sst interneuron,Sst Nts
SM-GE5UQ_S110_E1-50,-42.3999977111816,0.070877198568421,43.3875007629395,-23.9437522888184,4.69633113650008,-69.59182472229,Lamp5 interneuron,Lamp5 Lsp1
SM-GE936_S064_E1-50,-48.34375,0.161607129573822,21.8125,-29.15625,3.99516944947206,-72.79958152771,Lamp5 interneuron,Lamp5 Lsp1
SM-GE4RC_S087_E1-50,-51.7000045776367,1.30425531914894,19.8125,-26.0812511444092,1.33221037450969,-68.4064717012293,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE8X4_S191_E1-50,-41.71875,0.166015625,21.6250019073486,-32.5000038146973,2.26116493189786,-70.0665061257102,Vip interneuron,Vip Crispld2 Kcne4
SM-GE4QZ_S145_E1-50,-54.5125045776367,0.1050000011444,12.7562494277954,-31.2187519073486,1.10436735259199,-72.2720779418946,Pvalb interneuron,Pvalb Gpr149 Islr
SM-GE5V9_S174_E1-50,-47.88750457763672,0.3446428504190882,31.887500762939453,-31.943754196166992,1.9765651589620017,-62.454569596510666,Sst interneuron,Sst Myh8 Etv1 
SM-GE5OS_S186_E1-50,-26.9562511444092,0.143103448275862,36.5250015258789,-19.7375011444092,2.60121083770453,-60.5870583274148,Vip interneuron,Vip Crispld2 Htr2c
SM-GE8XQ_S052_E1-50,-51.21875,0.330172405957324,14.1812505722046,-39.8562507629394,2.00480992876354,-64.4399625990126,Sst interneuron,Sst Calb2 Pdlim5
SM-GE4QN_S158_E1-50,-53.1312522888184,0.07,33.9624977111816,-42.7874984741211,3.12246074709285,-66.0387405395508,Sncg interneuron,Sncg Vip Itih5
SM-GE4WL_S034_E1-50,-52.2437515258789,1.18085075994342,23.7875022888184,-32.5249977111816,1.14881344725525,-60.8753128051758,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5U8_S021_E1-50,-50.4937515258789,0.299999996185296,15.2500009536743,-36.8250007629395,2.44539769084668,-69.0272340774536,Sst interneuron,Sst Esm1
SM-GE64T_S125_E1-50,-52.28125381469727,0.1124999999999999,36.53125,-37.53125381469727,2.276390531500541,-68.57475211403586,Sst interneuron,Sst Crh 4930553C11Rik 
SM-GE4QV_S055_E1-50,-51.5437545776367,0.175,34.7999992370606,-39.8562507629394,2.59424342098772,-75.2281898498535,Sst interneuron,Sst Tac2 Tacstd2
SM-GE5QL_S123_E1-50,-52.4812545776367,0.413157910249236,33.34375,-35.8000030517578,1.89819925920518,-67.9945283369585,Sst interneuron,Sst Rxfp1 Eya1
SM-GBMG3_S049_E1-50,-35.7749977111816,0.615517241379311,34.1749992370606,-15.6437511444092,1.67446012659744,-61.6595035899769,Pvalb interneuron,Pvalb Tpbg
SM-GE4RN_S096_E1-50,-41.306251525878906,0.1120689655172414,45.83749771118164,-32.11250305175781,3.944335202779158,-63.672345248135656,Sncg interneuron,Sncg Vip Itih5
SM-GE95N_S177_E1-50,-39.3812522888184,0.074468085106383,22.7000007629394,-35.6250038146973,3.61955348471049,-63.9414394378662,Vip interneuron,Vip Crispld2 Htr2c
SM-GE91V_S133_E1-50,-64.3750076293945,0.364285711492811,11.9375009536743,-52.15625,2.27067747632759,-79.9220699734158,Sst interneuron,Sst Tac1 Tacr3
SM-GE5UU_S083_E1-50,-52.0625038146973,0.825000047683652,15.6500005722046,-32.4749984741211,1.56961325659104,-78.0652170181274,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5PG_S014_E1-50,-42.8250007629395,0.225000008106228,39.25,-38.4562492370605,4.21010593053283,-66.3290336608887,Sncg interneuron,Sncg Vip Itih5
SM-GE5OS_S144_E1-50,-57.2625007629395,0.682978546110345,20.8437519073486,-33.2437477111816,1.37319774178806,-74.3017985026042,Pvalb interneuron,Pvalb Tpbg
SM-GE8YF_S051_E1-50,-49.5187530517578,0.070689651679765,38.3062515258789,-38.6875,2.41044142661945,-75.9324357774523,Vip interneuron,Vip Lmo1 Myl1
SM-J39RO_S267_E1-50,-39.01250457763672,0.3096730811583758,11.131250381469728,-30.23750114440918,2.7083986640785933,-60.38367726252629,Sncg interneuron,Sncg Gpr50
SM-GE93P_S044_E1-50,-58.8125038146973,0.337142857142857,46.5312538146973,-37.875,2.47590238250592,-75.1183090209961,Sst interneuron,Sst Crhr2 Efemp1
SM-J39TJ_S285_E1-50,-49.79999923706055,0.42,25.600000381469727,-32.02499771118164,1.8035971677872544,-71.58670425415039,Sst interneuron,Sst Tac1 Htr1d
SM-GE8X4_S142_E1-50,-57.8750038146973,0.909285714285715,18.15625,-30.6875019073486,1.30969919647544,-72.6879730224609,Pvalb interneuron,Pvalb Akr1c18 Ntf3
SM-GE8YR_S157_E1-50,-53.9687538146973,1.45,19.5625019073486,-35.9375038146973,1.59539945001075,-70.8271131515503,Pvalb interneuron,Pvalb Th Sst
SM-GE8WI_S183_E1-50,-38.9562492370605,0.094999988746644,32.8062477111816,-29.3937511444092,3.36111355232287,-69.8726707458496,Vip interneuron,Vip Ptprt Pkp2
SM-J39W4_S152_E1-50,-51.98750305175781,0.6562500000000004,15.350000381469728,-31.243751525878903,1.3066072871243135,-69.59139696756999,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5TM_S112_E1-50,-62.9687538146973,1.08696681131392,21.375,-47.3437538146973,1.47030423776641,-75.7142693655832,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE4W2_S190_E1-50,-54.71875,0.2264705882352938,15.50624942779541,-34.04375076293945,3.7369485054408895,-72.99005713829628,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5W2_S080_E1-50,-57.1625022888184,0.774056677493985,16.4812507629395,-36.6937522888184,1.2231947345484,-66.6044912338257,Pvalb interneuron,Pvalb Sema3e Kank4
